ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0671873202,Hidden Jewel (Landry),V.C. Andrews,1995,Pocket,http://images.amazon.com/images/P/0671873202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671873202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671873202.01.LZZZZZZZ.jpg
0671534734,Unfinished Symphony (Logan),V.C. Andrews,1997,Pocket,http://images.amazon.com/images/P/0671534734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671534734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671534734.01.LZZZZZZZ.jpg
0140378278,Time Cat: The Remarkable Journeys of Jason and Gareth,Lloyd Alexander,1996,Puffin Books,http://images.amazon.com/images/P/0140378278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140378278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140378278.01.LZZZZZZZ.jpg
0804115761,Thousand Acres,JANE SMILEY,1996,Ivy Books,http://images.amazon.com/images/P/0804115761.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804115761.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804115761.01.LZZZZZZZ.jpg
0064406423,"Fear: A Novel (The X-Files , No 7)",Les Martin,1996,HarperEntertainment,http://images.amazon.com/images/P/0064406423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064406423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064406423.01.LZZZZZZZ.jpg
8807813025,"Novocento, Un Monologo",Alessandro Baricco,2003,Distribooks Inc,http://images.amazon.com/images/P/8807813025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8807813025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8807813025.01.LZZZZZZZ.jpg
0345386108,Winter Moon,Dean R. Koontz,1995,Ballantine Books,http://images.amazon.com/images/P/0345386108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345386108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345386108.01.LZZZZZZZ.jpg
0553576798,The Other Daughter,LISA GARDNER,1999,Bantam,http://images.amazon.com/images/P/0553576798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576798.01.LZZZZZZZ.jpg
0505522977,The Reluctant Viking (Timeswept),Sandra Hill,1998,Love Spell,http://images.amazon.com/images/P/0505522977.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505522977.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505522977.01.LZZZZZZZ.jpg
0449207668,Bluegate Fields,Anne Perry,1994,Fawcett Books,http://images.amazon.com/images/P/0449207668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207668.01.LZZZZZZZ.jpg
0671690094,ANNE FRANK: DIARY OF A YOUNG GIRL,Anne Frank,1989,Pocket,http://images.amazon.com/images/P/0671690094.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671690094.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671690094.01.LZZZZZZZ.jpg
0006550576,Red Leaves,Paullina Simons,0,Flamingo,http://images.amazon.com/images/P/0006550576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0006550576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0006550576.01.LZZZZZZZ.jpg
1558746226,A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series),Jack Canfield,1998,Health Communications,http://images.amazon.com/images/P/1558746226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558746226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558746226.01.LZZZZZZZ.jpg
0684803968,LET ME CALL YOU SWEETHEART,Mary Higgins Clark,1995,Simon &amp; Schuster,http://images.amazon.com/images/P/0684803968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684803968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684803968.01.LZZZZZZZ.jpg
0684831708,ONE TWO BUCKLE MY SHOE,Jesse Hunter,1997,Simon &amp; Schuster,http://images.amazon.com/images/P/0684831708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684831708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684831708.01.LZZZZZZZ.jpg
0743431014,Songs of the Humpback Whale : A Novel in Five Voices,Jodi Picoult,2001,Washington Square Press,http://images.amazon.com/images/P/0743431014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743431014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743431014.01.LZZZZZZZ.jpg
0451203771,Scarlet Feather,Maeve Binchy,2002,Signet Book,http://images.amazon.com/images/P/0451203771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451203771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451203771.01.LZZZZZZZ.jpg
0786867647,Lucky Man: A Memoir,Michael J. Fox,2002,Hyperion,http://images.amazon.com/images/P/0786867647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786867647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786867647.01.LZZZZZZZ.jpg
0515133973,Midnight Bayou,Nora Roberts,2004,Jove Books,http://images.amazon.com/images/P/0515133973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515133973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515133973.01.LZZZZZZZ.jpg
0425097722,Fatherhood,Bill Cosby,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425097722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425097722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425097722.01.LZZZZZZZ.jpg
067189109X,The Blessing,Jude Deveraux,1999,Pocket Star,http://images.amazon.com/images/P/067189109X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067189109X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067189109X.01.LZZZZZZZ.jpg
0553246895,The Heart of a Woman,Maya Angelou,1984,Bantam Books,http://images.amazon.com/images/P/0553246895.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553246895.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553246895.01.LZZZZZZZ.jpg
0446525774,Saving Faith,David Baldacci,1999,Warner Books,http://images.amazon.com/images/P/0446525774.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446525774.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446525774.01.LZZZZZZZ.jpg
0452281903,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,2000,Plume Books,http://images.amazon.com/images/P/0452281903.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452281903.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452281903.01.LZZZZZZZ.jpg
0670894184,Back Roads,Tawni O'Dell,2000,Viking Books,http://images.amazon.com/images/P/0670894184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670894184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670894184.01.LZZZZZZZ.jpg
0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440236053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440236053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440236053.01.LZZZZZZZ.jpg
0441008658,Spindle's End,Robin McKinley,2001,Ace Books,http://images.amazon.com/images/P/0441008658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441008658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441008658.01.LZZZZZZZ.jpg
0671556843,RAIDER,Jude Deveraux,1987,Pocket,http://images.amazon.com/images/P/0671556843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671556843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671556843.01.LZZZZZZZ.jpg
038079828X,Petals on the River (Avon Historical Romance),Kathleen E. Woodiwiss,1998,Avon,http://images.amazon.com/images/P/038079828X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038079828X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038079828X.01.LZZZZZZZ.jpg
0965036022,My Blue Notebooks,Liane De Pougy,0,Quality Paperback Book Club,http://images.amazon.com/images/P/0965036022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0965036022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0965036022.01.LZZZZZZZ.jpg
0451202902,Sweet Everlasting,Patricia Gaffney,2001,Signet Book,http://images.amazon.com/images/P/0451202902.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451202902.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451202902.01.LZZZZZZZ.jpg
0446350109,Windmills of the Gods,Sidney Sheldon,1987,Warner Books,http://images.amazon.com/images/P/0446350109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446350109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446350109.01.LZZZZZZZ.jpg
0452280397,Paradise,Toni Morrison,1999,Plume Books,http://images.amazon.com/images/P/0452280397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452280397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452280397.01.LZZZZZZZ.jpg
0525947671,The Lady and the Unicorn,Tracy Chevalier,2003,Dutton Adult,http://images.amazon.com/images/P/0525947671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525947671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525947671.01.LZZZZZZZ.jpg
0375415351,Sula,TONI MORRISON,2002,Knopf,http://images.amazon.com/images/P/0375415351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375415351.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375415351.01.LZZZZZZZ.jpg
0380432811,Bridge to Terabithia,Katherine Paterson,1979,Avon Books,http://images.amazon.com/images/P/0380432811.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380432811.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380432811.01.LZZZZZZZ.jpg
0515093203,The Cat Who Played Post Office (Cat Who... (Paperback)),Lilian Jackson Braun,1991,Jove Books,http://images.amazon.com/images/P/0515093203.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515093203.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515093203.01.LZZZZZZZ.jpg
0451192931,Just Plain Pickled to Death: A Pennsylvania Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback)),Tamar Myers,1997,Signet Book,http://images.amazon.com/images/P/0451192931.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451192931.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451192931.01.LZZZZZZZ.jpg
0515132268,The Cat Who Smelled a Rat (Cat Who... (Paperback)),Lilian Jackson Braun,2002,Jove Books,http://images.amazon.com/images/P/0515132268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515132268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515132268.01.LZZZZZZZ.jpg
0441646611,Cat-A-Lyst,Alan Dean Foster,1991,Ace Books,http://images.amazon.com/images/P/0441646611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441646611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441646611.01.LZZZZZZZ.jpg
0061064866,The Forgotten Filly (Thoroughbred Club),Karle Dickerson,1998,HarperTorch,http://images.amazon.com/images/P/0061064866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061064866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061064866.01.LZZZZZZZ.jpg
0345338588,"On a Pale Horse (Incarnations of Immortality, Bk. 1)",Piers Anthony,1989,Del Rey Books,http://images.amazon.com/images/P/0345338588.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345338588.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345338588.01.LZZZZZZZ.jpg
006447108X,The Last Battle,C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/006447108X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006447108X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006447108X.01.LZZZZZZZ.jpg
0446678457,Cane River (Oprah's Book Club (Paperback)),Lalita Tademy,2002,Warner Books,http://images.amazon.com/images/P/0446678457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446678457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446678457.01.LZZZZZZZ.jpg
1740590120,Lonely Planet East Coast Australia (Lonely Planet East Coast Australia),Verity Campbell,2002,Lonely Planet Publications,http://images.amazon.com/images/P/1740590120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1740590120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1740590120.01.LZZZZZZZ.jpg
0060740450,One Hundred Years of Solitude (Oprah's Book Club),Gabriel Garcia Marquez,2004,Perennial,http://images.amazon.com/images/P/0060740450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060740450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060740450.01.LZZZZZZZ.jpg
0140361219,Winnie-The-Pooh,A.A. Milne,1992,Puffin Books,http://images.amazon.com/images/P/0140361219.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140361219.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140361219.01.LZZZZZZZ.jpg
0441002935,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,ACE Charter,http://images.amazon.com/images/P/0441002935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441002935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441002935.01.LZZZZZZZ.jpg
1551669234,Stonebrook Cottage,Carla Neggers,2002,Mira,http://images.amazon.com/images/P/1551669234.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551669234.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551669234.01.LZZZZZZZ.jpg
0440225299,Numbered Account,CHRISTOPHER REICH,1998,Dell,http://images.amazon.com/images/P/0440225299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225299.01.LZZZZZZZ.jpg
0671600427,SHADOWS LIGHT,Francesca Stanfill,1985,Pocket,http://images.amazon.com/images/P/0671600427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671600427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671600427.01.LZZZZZZZ.jpg
0140118470,"Ah, Sweet Mystery of Life: The Country Stories of Roald Dahl (Penguin Fiction)",Roald Dahl,1991,Penguin Books,http://images.amazon.com/images/P/0140118470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140118470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140118470.01.LZZZZZZZ.jpg
0425186709,Tom Clancy's Op-Center: Mission of Honor (Tom Clancy's Op Center (Paperback)),Jeff Rovin,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425186709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425186709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425186709.01.LZZZZZZZ.jpg
0446358584,The Talbot Odyssey,Nelson DeMille,1991,Warner Books,http://images.amazon.com/images/P/0446358584.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446358584.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446358584.01.LZZZZZZZ.jpg
0515123447,Killing Floor,Lee Child,1998,Jove Books,http://images.amazon.com/images/P/0515123447.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515123447.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515123447.01.LZZZZZZZ.jpg
0440214114,Mixed Blessings,DANIELLE STEEL,1993,Dell,http://images.amazon.com/images/P/0440214114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440214114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440214114.01.LZZZZZZZ.jpg
0399141065,Contagion,Robin Cook,1995,Putnam Pub Group,http://images.amazon.com/images/P/0399141065.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399141065.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399141065.01.LZZZZZZZ.jpg
0439104661,Island of the Giant Pokemon (Pokemon Chapter Book #2),Tracey West,1999,Scholastic,http://images.amazon.com/images/P/0439104661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439104661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439104661.01.LZZZZZZZ.jpg
1551664348,Montana,Debbie Macomber,1998,Mira,http://images.amazon.com/images/P/1551664348.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551664348.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551664348.01.LZZZZZZZ.jpg
0515110396,Compelling Evidence,Steven Paul Martini,1993,Jove Books,http://images.amazon.com/images/P/0515110396.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515110396.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515110396.01.LZZZZZZZ.jpg
0345428919,Out of the Blue,SALLY MANDEL,2002,Ivy Books,http://images.amazon.com/images/P/0345428919.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345428919.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345428919.01.LZZZZZZZ.jpg
0399134999,Beyond the Fall of Night,Arthur C. Clarke,1990,Putnam Pub Group,http://images.amazon.com/images/P/0399134999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399134999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399134999.01.LZZZZZZZ.jpg
0440220793,The 13th Juror,John T. Lescroart,1995,Dell,http://images.amazon.com/images/P/0440220793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440220793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440220793.01.LZZZZZZZ.jpg
0671632663,VOYAGE HOME ST 4 M,Vonda N. McIntyre,1986,Star Trek,http://images.amazon.com/images/P/0671632663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671632663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671632663.01.LZZZZZZZ.jpg
0446603503,Superstitious,R. L. Stine,1996,Warner Books,http://images.amazon.com/images/P/0446603503.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446603503.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446603503.01.LZZZZZZZ.jpg
0394740181,American Indian Myths and Legends (Pantheon Fairy Tale and Folklore Library),RICHARD ERDOES,1985,Pantheon,http://images.amazon.com/images/P/0394740181.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394740181.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394740181.01.LZZZZZZZ.jpg
0679731725,The Remains of the Day (Vintage International),Kazuo Ishiguro,1993,Vintage Books USA,http://images.amazon.com/images/P/0679731725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679731725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679731725.01.LZZZZZZZ.jpg
0373052987,"Destiny'S Daughter (Silhouette Desire, No 298)",Elaine Camp,1986,Silhouette,http://images.amazon.com/images/P/0373052987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373052987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373052987.01.LZZZZZZZ.jpg
0395636264,River-Horse,William Least Heat Moon,1999,Houghton Mifflin Company,http://images.amazon.com/images/P/0395636264.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395636264.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395636264.01.LZZZZZZZ.jpg
0671534718,Melody (Logan),V.C. Andrews,1996,Pocket,http://images.amazon.com/images/P/0671534718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671534718.01.LZZZZZZZ.jpg
0553273299,Flashback,Michael Palmer,1991,Bantam Books,http://images.amazon.com/images/P/0553273299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553273299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553273299.01.LZZZZZZZ.jpg
0671741187,Where Are the Children?,Mary Higgins Clark,1992,Pocket,http://images.amazon.com/images/P/0671741187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671741187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671741187.01.LZZZZZZZ.jpg
0590568825,"Ghost Camp (Goosebumps, No 45)",R. L. Stine,1996,Scholastic,http://images.amazon.com/images/P/0590568825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590568825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590568825.01.LZZZZZZZ.jpg
0345453409,Dying to Please,LINDA HOWARD,2003,Ballantine Books,http://images.amazon.com/images/P/0345453409.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345453409.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345453409.01.LZZZZZZZ.jpg
0446601853,Charade,Sandra Brown,1995,Warner Books,http://images.amazon.com/images/P/0446601853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446601853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446601853.01.LZZZZZZZ.jpg
0684195984,FROM POTTER'S FIELD,Patricia Cornwell,1995,Scribner,http://images.amazon.com/images/P/0684195984.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684195984.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684195984.01.LZZZZZZZ.jpg
0452274427,In the Time of the Butterflies,Julia Alvarez,1995,Plume Books,http://images.amazon.com/images/P/0452274427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452274427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452274427.01.LZZZZZZZ.jpg
0312956789,Titans,Tim Green,1995,St Martins Pr,http://images.amazon.com/images/P/0312956789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312956789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312956789.01.LZZZZZZZ.jpg
